"Latitude","Longitude","Pollutant Standard","Year","Units of Measure","Arithmetic Mean","State Name","County Name"
37.814781,-122.282347,"NO2 1-hour 2010",2012,"Parts per billion",25.980726,"California","Alameda"
37.814781,-122.282347,"Ozone 8-hour 2015",2012,"Parts per million",0.02655,"California","Alameda"
37.814781,-122.282347,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",7.014286,"California","Alameda"
37.654456,-122.031547,"Ozone 8-hour 2015",2012,"Parts per million",0.034483,"California","Alameda"
37.689615,-121.631916,"NO2 1-hour 2010",2012,"Parts per billion",7.673407,"California","Alameda"
39.757371,-121.843286,"CO 1-hour 1971",2012,"Parts per million",0.339602,"California","Butte"
39.757371,-121.843286,"NO2 1-hour 2010",2012,"Parts per billion",17.211268,"California","Butte"
39.757371,-121.843286,"Ozone 8-hour 2015",2012,"Parts per million",0.037699,"California","Butte"
39.757371,-121.843286,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",8.43125,"California","Butte"
39.708454,-121.617309,"Ozone 8-hour 2015",2012,"Parts per million",0.049115,"California","Butte"
39.76168,-121.84047,"CO 1-hour 1971",2012,"Parts per million",0.288313,"California","Butte"
39.76168,-121.84047,"NO2 1-hour 2010",2012,"Parts per billion",18.938889,"California","Butte"
39.76168,-121.84047,"Ozone 8-hour 2015",2012,"Parts per million",0.042144,"California","Butte"
39.76168,-121.84047,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",7.407692,"California","Butte"
37.936013,-122.026154,"CO 1-hour 1971",2012,"Parts per million",0.321692,"California","Contra Costa"
37.936013,-122.026154,"SO2 1-hour 2010",2012,"Parts per billion",1.279552,"California","Contra Costa"
37.936013,-122.026154,"NO2 1-hour 2010",2012,"Parts per billion",16.367036,"California","Contra Costa"
37.936013,-122.026154,"Ozone 8-hour 2015",2012,"Parts per million",0.036881,"California","Contra Costa"
37.936013,-122.026154,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",6.746154,"California","Contra Costa"
37.936013,-122.026154,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",6.47377,"California","Contra Costa"
37.948172,-122.364852,"SO2 1-hour 2010",2012,"Parts per billion",1.846927,"California","Contra Costa"
38.05492,-122.233229,"SO2 1-hour 2010",2012,"Parts per billion",3.124725,"California","Contra Costa"
38.006311,-121.641918,"CO 1-hour 1971",2012,"Parts per million",0.295194,"California","Contra Costa"
38.006311,-121.641918,"SO2 1-hour 2010",2012,"Parts per billion",1.3075,"California","Contra Costa"
38.006311,-121.641918,"NO2 1-hour 2010",2012,"Parts per billion",12.482645,"California","Contra Costa"
38.006311,-121.641918,"Ozone 8-hour 2015",2012,"Parts per million",0.040103,"California","Contra Costa"
37.9604,-122.356811,"CO 1-hour 1971",2012,"Parts per million",0.314674,"California","Contra Costa"
37.9604,-122.356811,"SO2 1-hour 2010",2012,"Parts per billion",2.801939,"California","Contra Costa"
37.9604,-122.356811,"NO2 1-hour 2010",2012,"Parts per billion",19.838592,"California","Contra Costa"
37.9604,-122.356811,"Ozone 8-hour 2015",2012,"Parts per million",0.031365,"California","Contra Costa"
37.9604,-122.356811,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",7.265,"California","Contra Costa"
38.012816,-122.134467,"SO2 1-hour 2010",2012,"Parts per billion",2.752329,"California","Contra Costa"
37.743649,-121.934188,"NO2 1-hour 2010",2012,"Parts per billion",15.907377,"California","Contra Costa"
37.743649,-121.934188,"Ozone 8-hour 2015",2012,"Parts per million",0.038382,"California","Contra Costa"
36.705474,-119.741332,"CO 1-hour 1971",2012,"Parts per million",0.359216,"California","Fresno"
36.705474,-119.741332,"NO2 1-hour 2010",2012,"Parts per billion",27.791667,"California","Fresno"
36.705474,-119.741332,"Ozone 8-hour 2015",2012,"Parts per million",0.05245,"California","Fresno"
36.705474,-119.741332,"Ozone 8-hour 2015",2012,"Parts per million",0.052595,"California","Fresno"
36.705474,-119.741332,"Ozone 8-hour 2015",2012,"Parts per million",0.052595,"California","Fresno"
36.781333,-119.77319,"CO 1-hour 1971",2012,"Parts per million",0.878992,"California","Fresno"
36.781333,-119.77319,"NO2 1-hour 2010",2012,"Parts per billion",38.236667,"California","Fresno"
36.781333,-119.77319,"Ozone 8-hour 2015",2012,"Parts per million",0.020933,"California","Fresno"
36.781333,-119.77319,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",40.273333,"California","Fresno"
36.781333,-119.77319,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",36.8875,"California","Fresno"
36.781333,-119.77319,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",47.1625,"California","Fresno"
36.78538,-119.77321,"CO 1-hour 1971",2012,"Parts per million",0.387798,"California","Fresno"
36.78538,-119.77321,"SO2 1-hour 2010",2012,"Parts per billion",1.446269,"California","Fresno"
36.78538,-119.77321,"NO2 1-hour 2010",2012,"Parts per billion",24.839172,"California","Fresno"
36.78538,-119.77321,"Ozone 8-hour 2015",2012,"Parts per million",0.05079,"California","Fresno"
36.78538,-119.77321,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",14.247826,"California","Fresno"
36.78538,-119.77321,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",10.70678,"California","Fresno"
36.78538,-119.77321,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",12.607266,"California","Fresno"
36.841592,-119.874739,"CO 1-hour 1971",2012,"Parts per million",0.306483,"California","Fresno"
36.841592,-119.874739,"NO2 1-hour 2010",2012,"Parts per billion",15.361111,"California","Fresno"
36.841592,-119.874739,"Ozone 8-hour 2015",2012,"Parts per million",0.049584,"California","Fresno"
36.634225,-120.382331,"Ozone 8-hour 2015",2012,"Parts per million",0.048282,"California","Fresno"
36.634225,-120.382331,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",7.041667,"California","Fresno"
36.597442,-119.503659,"NO2 1-hour 2010",2012,"Parts per billion",17.605911,"California","Fresno"
36.597442,-119.503659,"Ozone 8-hour 2015",2012,"Parts per million",0.054128,"California","Fresno"
36.819449,-119.716433,"CO 1-hour 1971",2012,"Parts per million",0.307096,"California","Fresno"
36.819449,-119.716433,"NO2 1-hour 2010",2012,"Parts per billion",20.95614,"California","Fresno"
36.819449,-119.716433,"Ozone 8-hour 2015",2012,"Parts per million",0.053388,"California","Fresno"
36.819449,-119.716433,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",17.528,"California","Fresno"
36.819449,-119.716433,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",15.464426,"California","Fresno"
36.72639,-119.733,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",14.216279,"California","Fresno"
40.80178,-124.1621,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",5.814815,"California","Humboldt"
40.77678,-124.17949,"CO 1-hour 1971",2012,"Parts per million",0.251076,"California","Humboldt"
40.77678,-124.17949,"SO2 1-hour 2010",2012,"Parts per billion",0.06413,"California","Humboldt"
40.77678,-124.17949,"NO2 1-hour 2010",2012,"Parts per billion",7.06997,"California","Humboldt"
40.77678,-124.17949,"Ozone 8-hour 2015",2012,"Parts per million",0.030394,"California","Humboldt"
40.77678,-124.17949,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",6.175904,"California","Humboldt"
40.71528,-124.20139,"CO 1-hour 1971",2012,"Parts per million",0.328887,"California","Humboldt"
40.71528,-124.20139,"SO2 1-hour 2010",2012,"Parts per billion",-0.196176,"California","Humboldt"
40.71528,-124.20139,"NO2 1-hour 2010",2012,"Parts per billion",2.14159,"California","Humboldt"
40.71528,-124.20139,"Ozone 8-hour 2015",2012,"Parts per million",0.030677,"California","Humboldt"
40.71528,-124.20139,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",6.794587,"California","Humboldt"
32.67618,-115.48307,"CO 1-hour 1971",2012,"Parts per million",0.440296,"California","Imperial"
32.67618,-115.48307,"SO2 1-hour 2010",2012,"Parts per billion",1.818182,"California","Imperial"
32.67618,-115.48307,"NO2 1-hour 2010",2012,"Parts per billion",33.778761,"California","Imperial"
32.67618,-115.48307,"Ozone 8-hour 2015",2012,"Parts per million",0.044538,"California","Imperial"
32.67618,-115.48307,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",14.168478,"California","Imperial"
32.67618,-115.48307,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",14.956383,"California","Imperial"
32.67618,-115.48307,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",14.956383,"California","Imperial"
32.67618,-115.48307,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",14.463768,"California","Imperial"
32.97833,-115.53917,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",8.047899,"California","Imperial"
32.79222,-115.56306,"CO 1-hour 1971",2012,"Parts per million",0.352574,"California","Imperial"
32.79222,-115.56306,"NO2 1-hour 2010",2012,"Parts per billion",23.60551,"California","Imperial"
32.79222,-115.56306,"Ozone 8-hour 2015",2012,"Parts per million",0.049008,"California","Imperial"
32.79222,-115.56306,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",7.548305,"California","Imperial"
33.0325,-115.62361,"Ozone 8-hour 2015",2012,"Parts per million",0.046041,"California","Imperial"
33.213611,-115.54528,"Ozone 8-hour 2015",2012,"Parts per million",0.044465,"California","Imperial"
35.345607,-118.851825,"NO2 1-hour 2010",2012,"Parts per billion",18.769231,"California","Kern"
35.345607,-118.851825,"Ozone 8-hour 2015",2012,"Parts per million",0.053457,"California","Kern"
35.051454,-119.40262,"Ozone 8-hour 2015",2012,"Parts per million",0.056659,"California","Kern"
35.050551,-118.147294,"Ozone 8-hour 2015",2012,"Parts per million",0.052785,"California","Kern"
35.050551,-118.147294,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",5.248148,"California","Kern"
35.050551,-118.147294,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",6.563478,"California","Kern"
35.356615,-119.062613,"NO2 1-hour 2010",2012,"Parts per billion",33.435028,"California","Kern"
35.356615,-119.062613,"Ozone 8-hour 2015",2012,"Parts per million",0.051721,"California","Kern"
35.356615,-119.062613,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",12.833138,"California","Kern"
35.356615,-119.062613,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",12.720339,"California","Kern"
35.62109,-117.67296,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",5.271698,"California","Kern"
35.324636,-118.997627,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",14.652101,"California","Kern"
35.438035,-119.016787,"Ozone 8-hour 2015",2012,"Parts per million",0.05261,"California","Kern"
35.331612,-118.999961,"CO 1-hour 1971",2012,"Parts per million",0.277571,"California","Kern"
35.331612,-118.999961,"NO2 1-hour 2010",2012,"Parts per billion",32.463855,"California","Kern"
35.331612,-118.999961,"Ozone 8-hour 2015",2012,"Parts per million",0.066514,"California","Kern"
35.23918,-118.78863,"Ozone 8-hour 2015",2012,"Parts per million",0.053107,"California","Kern"
35.503587,-119.272606,"NO2 1-hour 2010",2012,"Parts per billion",27.967033,"California","Kern"
35.503587,-119.272606,"Ozone 8-hour 2015",2012,"Parts per million",0.050169,"California","Kern"
36.102244,-119.56565,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",16.535714,"California","Kings"
36.233274,-119.766212,"Ozone 8-hour 2015",2012,"Parts per million",0.047812,"California","Kings"
36.31567,-119.643447,"NO2 1-hour 2010",2012,"Parts per billion",20.45584,"California","Kings"
36.31567,-119.643447,"Ozone 8-hour 2015",2012,"Parts per million",0.049391,"California","Kings"
36.31567,-119.643447,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",14.745506,"California","Kings"
39.0327,-122.92229,"Ozone 8-hour 2015",2012,"Parts per million",0.037609,"California","Lake"
39.0327,-122.92229,"Ozone 8-hour 2015",2012,"Parts per million",0.037609,"California","Lake"
39.0327,-122.92229,"Ozone 8-hour 2015",2012,"Parts per million",0.037518,"California","Lake"
39.0327,-122.92229,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",3.916667,"California","Lake"
34.1365,-117.92391,"CO 1-hour 1971",2012,"Parts per million",0.358649,"California","Los Angeles"
34.1365,-117.92391,"NO2 1-hour 2010",2012,"Parts per billion",32.120821,"California","Los Angeles"
34.1365,-117.92391,"Ozone 8-hour 2015",2012,"Parts per million",0.042157,"California","Los Angeles"
34.1365,-117.92391,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",10.794872,"California","Los Angeles"
34.1365,-117.92391,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",11.038983,"California","Los Angeles"
34.1365,-117.92391,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",11.038983,"California","Los Angeles"
34.14435,-117.85036,"CO 1-hour 1971",2012,"Parts per million",0.400346,"California","Los Angeles"
34.14435,-117.85036,"NO2 1-hour 2010",2012,"Parts per billion",23.986194,"California","Los Angeles"
34.14435,-117.85036,"Ozone 8-hour 2015",2012,"Parts per million",0.05058,"California","Los Angeles"
34.05111,-118.45636,"CO 1-hour 1971",2012,"Parts per million",0.34278,"California","Los Angeles"
34.05111,-118.45636,"NO2 1-hour 2010",2012,"Parts per billion",27.31756,"California","Los Angeles"
34.05111,-118.45636,"Ozone 8-hour 2015",2012,"Parts per million",0.03786,"California","Los Angeles"
34.17605,-118.31712,"CO 1-hour 1971",2012,"Parts per million",0.457593,"California","Los Angeles"
34.17605,-118.31712,"SO2 1-hour 2010",2012,"Parts per billion",1.01453,"California","Los Angeles"
34.17605,-118.31712,"NO2 1-hour 2010",2012,"Parts per billion",34.383721,"California","Los Angeles"
34.17605,-118.31712,"Ozone 8-hour 2015",2012,"Parts per million",0.0447,"California","Los Angeles"
34.17605,-118.31712,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",12.153803,"California","Los Angeles"
34.06659,-118.22688,"CO 1-hour 1971",2012,"Parts per million",0.577969,"California","Los Angeles"
34.06659,-118.22688,"CO 1-hour 1971",2012,"Parts per million",0.439138,"California","Los Angeles"
34.06659,-118.22688,"SO2 1-hour 2010",2012,"Parts per billion",0.953182,"California","Los Angeles"
34.06659,-118.22688,"NO2 1-hour 2010",2012,"Parts per billion",39.642291,"California","Los Angeles"
34.06659,-118.22688,"Ozone 8-hour 2015",2012,"Parts per million",0.036351,"California","Los Angeles"
34.06659,-118.22688,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",12.530088,"California","Los Angeles"
34.06659,-118.22688,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",12.692982,"California","Los Angeles"
34.19925,-118.53276,"CO 1-hour 1971",2012,"Parts per million",0.416604,"California","Los Angeles"
34.19925,-118.53276,"NO2 1-hour 2010",2012,"Parts per billion",28.007874,"California","Los Angeles"
34.19925,-118.53276,"Ozone 8-hour 2015",2012,"Parts per million",0.05058,"California","Los Angeles"
34.19925,-118.53276,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",10.389091,"California","Los Angeles"
33.901389,-118.205,"CO 1-hour 1971",2012,"Parts per million",0.51765,"California","Los Angeles"
33.901389,-118.205,"NO2 1-hour 2010",2012,"Parts per billion",31.500304,"California","Los Angeles"
33.901389,-118.205,"Ozone 8-hour 2015",2012,"Parts per million",0.038417,"California","Los Angeles"
33.901389,-118.205,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",11.694783,"California","Los Angeles"
34.01029,-118.0685,"CO 1-hour 1971",2012,"Parts per million",0.420466,"California","Los Angeles"
34.01029,-118.0685,"NO2 1-hour 2010",2012,"Parts per billion",32.691111,"California","Los Angeles"
34.01029,-118.0685,"Ozone 8-hour 2015",2012,"Parts per million",0.040496,"California","Los Angeles"
34.01029,-118.0685,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",11.861345,"California","Los Angeles"
34.06703,-117.7514,"CO 1-hour 1971",2012,"Parts per million",0.377298,"California","Los Angeles"
34.06703,-117.7514,"NO2 1-hour 2010",2012,"Parts per billion",36.515686,"California","Los Angeles"
34.06703,-117.7514,"Ozone 8-hour 2015",2012,"Parts per million",0.042952,"California","Los Angeles"
34.1326,-118.1272,"CO 1-hour 1971",2012,"Parts per million",0.449199,"California","Los Angeles"
34.1326,-118.1272,"NO2 1-hour 2010",2012,"Parts per billion",30.683395,"California","Los Angeles"
34.1326,-118.1272,"Ozone 8-hour 2015",2012,"Parts per million",0.04653,"California","Los Angeles"
34.1326,-118.1272,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",10.2875,"California","Los Angeles"
33.82376,-118.18921,"CO 1-hour 1971",2012,"Parts per million",0.465758,"California","Los Angeles"
33.82376,-118.18921,"SO2 1-hour 2010",2012,"Parts per billion",2.316606,"California","Los Angeles"
33.82376,-118.18921,"NO2 1-hour 2010",2012,"Parts per billion",35.024286,"California","Los Angeles"
33.82376,-118.18921,"Ozone 8-hour 2015",2012,"Parts per million",0.035462,"California","Los Angeles"
33.82376,-118.18921,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",10.389685,"California","Los Angeles"
33.79236,-118.17533,"PM25 Annual 2012",2012,"Micrograms/cubic meter (LC)",10.510294,"California","Los Angeles"
33.8025,-118.22,"CO 1-hour 1971",2012,"Parts per million",0.621838,"California","Los Angeles"
33.8025,-118.22,"SO2 1-hour 2010",2012,"Parts per billion",3.810476,"California","Los Angeles"
33.8025,-118.22,"NO2 1-hour 2010",2012,"Parts per billion",42.261429,"California","Los Angeles"
33.8025,-118.22,"Ozone 8-hour 2015",2012,"Parts per million",0.030073,"California","Los Angeles"
33.95507,-118.43049,"CO 1-hour 1971",2012,"Parts per million",0.442294,"California","Los Angeles"
33.95507,-118.43049,"SO2 1-hour 2010",2012,"Parts per billion",1.216402,"California","Los Angeles"
33.95507,-118.43049,"NO2 1-hour 2010",2012,"Parts per billion",25.850593,"California","Los Angeles"
